dienststellenschluessel;dienststelle;gemeindeschluessel;gemeinde;gemarkungsschluessel;gemarkung;
080030;Biberach Vermessungsbehörde;08426065;Kirchberg an der Iller;088900;Kirchberg
080030;Biberach Vermessungsbehörde;08426066;Kirchdorf an der Iller;088921;Oberopfingen
080030;Biberach Vermessungsbehörde;08426066;Kirchdorf an der Iller;088920;Kirchdorf
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088675;Emerfeld
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088678;Wilflingen
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088670;Langenenslingen
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088674;Egelfingen
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088673;Dürrenwaldstetten
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088672;Billafingen
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088677;Ittenhausen
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088671;Andelfingen
080030;Biberach Vermessungsbehörde;08426067;Langenenslingen;088676;Friedingen
080030;Biberach Vermessungsbehörde;08426070;Laupheim;088584;Untersulmetingen
080030;Biberach Vermessungsbehörde;08426070;Laupheim;088580;Laupheim
080030;Biberach Vermessungsbehörde;08426070;Laupheim;088581;Baustetten
080030;Biberach Vermessungsbehörde;08426070;Laupheim;088582;Bihlafingen
080030;Biberach Vermessungsbehörde;08426070;Laupheim;088583;Obersulmetingen
080030;Biberach Vermessungsbehörde;08426071;Maselheim;088801;Äpfingen
080030;Biberach Vermessungsbehörde;08426071;Maselheim;088800;Maselheim
080030;Biberach Vermessungsbehörde;08426071;Maselheim;088802;Laupertshausen
080030;Biberach Vermessungsbehörde;08426071;Maselheim;088803;Sulmingen
080030;Biberach Vermessungsbehörde;08426073;Mietingen;088592;Walpertshofen
080030;Biberach Vermessungsbehörde;08426073;Mietingen;088590;Mietingen
080030;Biberach Vermessungsbehörde;08426073;Mietingen;088591;Baltringen
080030;Biberach Vermessungsbehörde;08426074;Mittelbiberach;088821;Reute
080030;Biberach Vermessungsbehörde;08426074;Mittelbiberach;088820;Mittelbiberach
080030;Biberach Vermessungsbehörde;08426078;Moosburg;088740;Moosburg
080030;Biberach Vermessungsbehörde;08426087;Ochsenhausen;088870;Ochsenhausen
080030;Biberach Vermessungsbehörde;08426087;Ochsenhausen;088872;Reinstetten
080030;Biberach Vermessungsbehörde;08426087;Ochsenhausen;088871;Mittelbuch
080030;Biberach Vermessungsbehörde;08426090;Oggelshausen;088750;Oggelshausen
080030;Biberach Vermessungsbehörde;08426097;Riedlingen;088630;Riedlingen
080030;Biberach Vermessungsbehörde;08426097;Riedlingen;088631;Bechingen
080030;Biberach Vermessungsbehörde;08426097;Riedlingen;088632;Daugendorf
080030;Biberach Vermessungsbehörde;08426097;Riedlingen;088633;Grüningen
080030;Biberach Vermessungsbehörde;08426097;Riedlingen;088634;Neufra
080030;Biberach Vermessungsbehörde;08426097;Riedlingen;088635;Pflummern
080030;Biberach Vermessungsbehörde;08426097;Riedlingen;088636;Zell
080030;Biberach Vermessungsbehörde;08426097;Riedlingen;088637;Zwiefaltendorf
080030;Biberach Vermessungsbehörde;08426100;Rot an der Rot;088942;Haslach
080030;Biberach Vermessungsbehörde;08426100;Rot an der Rot;088940;Rot
080030;Biberach Vermessungsbehörde;08426100;Rot an der Rot;088941;Ellwangen
080030;Biberach Vermessungsbehörde;08426108;Schwendi;088604;Schönebürg
080030;Biberach Vermessungsbehörde;08426108;Schwendi;088603;Orsenhausen
080030;Biberach Vermessungsbehörde;08426108;Schwendi;088600;Schwendi
080030;Biberach Vermessungsbehörde;08426108;Schwendi;088602;Großschafhausen
